File name,Keywords,Description,Date Created,Location,State,Country,Copyright,Creator,Usage terms,Credit,XMP Lat,XMP Long
CI12.jpg,"igneous rocks, Central Grand Canyon","Closeup view of pyroclastic material of 159 Mile Vent, south of and above river mile 159.7.",7/18/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.03928N","112,47.14002W"
CI13.jpg,"igneous rocks, Central Grand Canyon","159 Mile Dikes at top of Redwall Limestone, south of river mile 159.7. ",7/18/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.07792N","112,47.19708W"
CI14.jpg,"igneous rocks, Central Grand Canyon","View north at 159 Mile Dikes on north side of river mile 159.7, from 159 Mile Dike on south rim of Redwall Limestone.",3/18/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.07792N","112,47.19708W"
CI15.jpg,"igneous rocks, Central Grand Canyon","View of 159 Mile Dikes on north side of river, river mile 159.7. ",7/9/1991,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.28786N","112,47.38962W"
CI16.jpg,"igneous rocks, Central Grand Canyon","159 Mile Dike, south side of river mile 159.7. ",5/17/1973,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.28786N","112,47.38962W"
CI17.jpg,"igneous rocks, Central Grand Canyon","159 Mile Dike, south side of river mile 159.7. ",5/17/1973,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.28786N","112,47.38962W"
CI18.jpg,"igneous rocks, Central Grand Canyon","Chill zone in 159 Mile Dike, south side of river mile 159.7.",5/17/1973,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.28786N","112,47.38962W"
CI19.jpg,"igneous rocks, Central Grand Canyon","Aerial view west toward “The Cork” at Hermit Formation-Esplanade Sandstone contact, 1 mile north of river mile 161.0. ",3/20/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,18.20142N","112,48.28152W"
CI20.jpg,"igneous rocks, Central Grand Canyon","View east toward “The Cork” in red slope of Hermit Formation, just above Esplanade Sandstone ledges, K-Ar age 0.407±0.07 Ka (Wenrich and others, 1995).",1/13/1977,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,18.20142N","112,48.28152W"
CI21.jpg,"igneous rocks, Central Grand Canyon","The north side of “The Cork.""",1/13/1977,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,18.20142N","112,48.28152W"
CI22.jpg,"igneous rocks, Central Grand Canyon","View north toward basalt dike in upper hades canyon, east side of Tuckup Canyon.",1/14/1977,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,19.76454N","112,50.78316W"
CI23.jpg,"igneous rocks, Central Grand Canyon","View west toward Tuckup Canyon basalt flow in upper west side of Tuckup Canyon from east rim of Tuckup Canyon, Mount Trumbull on skyline.",1/15/1977,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.48234N","112,51.84324W"
CI24.jpg,"igneous rocks, Central Grand Canyon","View north toward south end of Tuckup Canyon basalt flow that flowed over Esplanade Sandstone, middle part of Tuckup Canyon.",5/3/1969,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,20.55294N","112,53.63298W"
CI25.jpg,"igneous rocks, Central Grand Canyon",View east into western part of Tuckup Canyon at Tuckup Volcano cinder cone and dike. ,4/3/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,20.7741N","112,55.16562W"
CI26.jpg,"igneous rocks, Central Grand Canyon","Aerial view southeast toward Tuckup Volcano cinder cone and dike, west rim of Tuckup Canyon, K-Ar age 0.760±0.08 Ka (Wenrich and others, 1995). ",3/16/1982,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,20.7741N","112,55.16562W"
CI27.jpg,"igneous rocks, Central Grand Canyon",View north and down Tuckup Trail at east side of Tuckup Volcano cinder cone and dike in western part of Tuckup Canyon.,5/3/1969,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,20.7741N","112,55.16562W"
CI28.jpg,"igneous rocks, Central Grand Canyon",View east from Tuckup Trail at Tuckup Canyon basalt flow that flowed east into upper Tuckup Canyon. ,5/3/1969,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.04788N","112,55.1961W"
CI29.jpg,"igneous rocks, Central Grand Canyon",View southwest at Tuckup Volcano and basalt flow in the west side of upper Tuckup Canyon from the Tuckup Trail.,5/5/1969,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.3798N","112,54.8112W"
CI30.jpg,"igneous rocks, Central Grand Canyon","View west and downriver at Vulcans Anvil Dike, river mile 178.1.",9/8/1968,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,12.459N","113,3.58122W"
CI31.jpg,"igneous rocks, Central Grand Canyon","View of basalt sill in Tapeats Sandstone, north side of river mile 178.1. ",7/9/1971,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,12.50082N","113,3.40716W"
CI32.jpg,"igneous rocks, Central Grand Canyon","Basalt sill in Tapeats Sandstone, north side of river mile 178.1. ",7/20/1991,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,12.50082N","113,3.40716W"
CI33.jpg,"igneous rocks, Central Grand Canyon","View west from Toroweap Campground above river mile 178.2 toward Toroweap leap, Lava Falls Rapids, and basalt lava cascades from Toroweap Canyon.",11/27/1998,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,12.8121N","113,3.52446W"
CI34.jpg,"igneous rocks, Central Grand Canyon","View northwest from east side of Prospect Canyon basalt rim down toward Lava Falls Rapids and Prospect Canyon delta, river mile 179.9.",2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.8662N","113,4.9797W"
CI35.jpg,"igneous rocks, Central Grand Canyon","View north down into Prospect Canyon toward Vulcans Throne Volcano and Toroweap Fault from basalt rim of Prospect Canyon, river mile 179.2. ",2/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.72272N","113,4.71162W"
CI36.jpg,"igneous rocks, Central Grand Canyon",View north toward Vulcans Throne and Toroweap Fault from basalt rim of Prospect Canyon. ,2/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.72272N","113,4.71162W"
CI37.jpg,"igneous rocks, Central Grand Canyon",View north toward Vulcans Throne from east side of Prospect Canyon on upthrown side of Toroweap Fault. ,2/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.18254N","113,4.37772W"
CI38.jpg,"igneous rocks, Central Grand Canyon","View northwest from east side of Prospect Canyon on upthrown side of Toroweap Fault towards Mount Emma Volcano, high point on skyline.",2/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.18254N","113,4.37772W"
CI39.jpg,"igneous rocks, Central Grand Canyon","Aerial view north towards Vulcans Throne Volcano in distance, north side of river mile 179.3. View in foreground is north along Toroweap Fault in lower Prospect Canyon at faulted unnamed cinder cone and alluvium on east side of Prospect Canyon. ",3/19/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.6489N","113,4.28274W"
CI40.jpg,"igneous rocks, Central Grand Canyon","View east toward Prospect Canyon unnamed cinder cone volcano, east of Toroweap Fault, lower Prospect Canyon.",2/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.6489N","113,4.28274W"
CI41.jpg,"igneous rocks, Central Grand Canyon","View of Prospect Canyon Volcano on west side of lower Prospect Canyon from Toroweap Fault, east rim of lower Prospect Canyon.",2/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.66272N","113,4.56048W"
CI42.jpg,"igneous rocks, Central Grand Canyon","Aerial view west toward Prospect Canyon Volcano, west side of Prospect Canyon.",3/20/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.1348N","113,5.11968W"
CI43.jpg,"igneous rocks, Central Grand Canyon","View northwest from east basalt rim of lower Prospect Canyon toward intrusive dike in Prospect Canyon, volcano on west side of lower Prospect Canyon.",2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.1993N","113,4.98846W"
CI44.jpg,"igneous rocks, Central Grand Canyon","View west from east basalt rim at young basalt flows that overlie cinder cone deposits of Prospect Canyon Volcano, all overlain by younger lake bed sediments on west rim of lower Prospect Canyon.",2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.9491N","113,5.0085W"
CI45.jpg,"igneous rocks, Central Grand Canyon",View west toward dry waterfall of Prospect Canyon drainage over lake beds and basalt flows of lower Prospect Canyon.,2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.812N","113,4.80114W"
CI46.jpg,"igneous rocks, Central Grand Canyon","View north toward channel sediments between basalt flows, east rim of lower Prospect Canyon basalt rim. ",2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.00664N","113,4.54284W"
CI47.jpg,"igneous rocks, Central Grand Canyon",View northeast toward basalt flows of east basalt rim of lower Prospect Canyon.,2/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.00664N","113,4.54284W"
CI48.jpg,"igneous rocks, Central Grand Canyon","View southwest from point south of and above river mile 179.0 at north end of basalt flow, lower Prospect Canyon. ",2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.5752N","113,4.35048W"
CI49.jpg,"igneous rocks, Central Grand Canyon",View southwest from point south of and above river mile 179.0 toward north end of basalt flows in lower Prospect Canyon.,2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.5752N","113,4.35048W"
CI50.jpg,"igneous rocks, Central Grand Canyon","View south toward Vulcans Throne Volcano, south end of Toroweap Valley.",9/9/1997,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,13.3239N","113,4.54458W"
CI51.jpg,"igneous rocks, Central Grand Canyon",View northwest toward west side of Toroweap Valley from National Park Service Ranger Station.,9/9/1997,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,19.38666N","113,6.73572W"
CI52.jpg,"igneous rocks, Central Grand Canyon","Mysterious cross at Witches Pool, west side of upper Toroweap Valley. ",9/8/1997,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,25.54416N","113,4.99134W"
CI53.jpg,"igneous rocks, Central Grand Canyon","Markings at Witches Pool, west side of upper Toroweap Valley.",9/8/1997,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,25.54416N","113,4.99134W"
CI54.jpg,"igneous rocks, Central Grand Canyon","East wall inside 1,000-year-old Little Spring Volcano, 2 miles south of Mount Trumbull.",9/8/1997,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.6696N","113,9.43728W"
CI55.jpg,"igneous rocks, Central Grand Canyon",View southeast down slope of Little Spring basalt flow.,9/8/1997,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.47022N","113,9.3426W"
CI56.jpg,"igneous rocks, Central Grand Canyon","View north toward Little Spring Volcano from the 1,000-year-old basalt flow surface, 1 mile east of Little Spring (Billingsley and others, 2001).",10/22/1994,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,20.59638N","113,8.20848W"
CI57.jpg,"igneous rocks, Central Grand Canyon",View west from east rim of lower Prospect Canyon toward basalt cascades down to river from north rim downstream of river mile 180.2.,2/3/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.69076N","113,5.56146W"
CI58.jpg,"igneous rocks, Central Grand Canyon",View north from Colorado River toward basalt cascade down north wall of river mile 181.2.,9/8/1968,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,11.19486N","113,6.44328W"
CI59.jpg,"igneous rocks, Central Grand Canyon","Radial cooling joints in basalt, northeast wall of river mile 184.0.",4/30/1976,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.2336N","113,8.43642W"
CI60.jpg,"igneous rocks, Central Grand Canyon","Radial cooling joints in basalt, northeast wall of river mile 184.0.",4/30/1976,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.2336N","113,8.43642W"
CI61.jpg,"igneous rocks, Central Grand Canyon",View southeast and upriver from river mile 184.1 toward basalt-filled Colorado River canyon.,5/15/1975,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.28994N","113,8.5845W"
CI62.jpg,"igneous rocks, Central Grand Canyon",View northwest and downriver toward basalt cascades down north rim from river mile 184.3.,4/30/1976,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.38858N","113,8.74878W"
CI63.jpg,"igneous rocks, Central Grand Canyon","View northwest toward basalt cascades over north rim, north of and above river mile 184.3.",3/19/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.81776N","113,8.71518W"
CI64.jpg,"igneous rocks, Central Grand Canyon","Aerial view northeast toward basalt cascades over north rim, north of and above river mile 184.6.",3/19/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.76532N","113,8.93898W"
CI65.jpg,"igneous rocks, Central Grand Canyon",Aerial view north toward basalt cascade down north rim side canyon to river mile 185.1.,3/19/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.66392N","113,9.64764W"
CI66.jpg,"igneous rocks, Central Grand Canyon",View north and up basalt cascade down north rim side canyon from river mile 185.1.,6/14/1971,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.66392N","113,9.64764W"
CI67.jpg,"igneous rocks, Central Grand Canyon","Aerial view north toward basalt cascades down graben fault lines, north rim above river mile 185.8.",11/21/1976,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.63848N","113,10.36872W"
CI68.jpg,"igneous rocks, Central Grand Canyon",View downriver to basalt-filled Whitmore Canyon from river mile 187.0. ,5/18/1973,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.4491N","113,11.13828W"
CI69.jpg,"igneous rocks, Central Grand Canyon","Columnar cooling joints in basalt wall, north side of river mile 187.0.",8/2/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.4491N","113,11.13828W"
CI70.jpg,"igneous rocks, Central Grand Canyon","View downriver toward Whitmore Canyon, Whitmore hill, and the Whitmore trail from river mile 187.4.",6/22/1984,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.31146N","113,11.4876W"
CI71.jpg,"igneous rocks, Central Grand Canyon","Columnar basalt, Whitmore trail, west of and above river mile 188.0. ",10/21/1994,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.11298N","113,12.18954W"
CI72.jpg,"igneous rocks, Central Grand Canyon","Columnar basalt, Whitmore trail, west of and above river mile 188.0. ",3/11/1991,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.11298N","113,12.18954W"
CI73.jpg,"igneous rocks, Central Grand Canyon","View upriver toward basalt-filled Whitmore Canyon from new Whitmore Canyon delta, river mile 188.5.",10/21/1994,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,8.7795N","113,12.16656W"
CI74.jpg,"igneous rocks, Central Grand Canyon","View north toward dry falls over basalt-filled Whitmore Canyon in new Whitmore Canyon, west of river mile 188.3.",7/26/1974,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.14808N","113,12.531W"
CI75.jpg,"igneous rocks, Central Grand Canyon","View west toward new and old basalt-filled Cane Spring Canyon, west side of new Whitmore Canyon as viewed from Whitmore trail on east side of new Whitmore Canyon.",3/11/1991,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.06246N","113,12.67596W"
CI76.jpg,"igneous rocks, Central Grand Canyon",View north into new Whitmore Canyon along Hurricane Fault. ,3/11/1991,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,8.59482N","113,12.6582W"
CI77.jpg,"igneous rocks, Central Grand Canyon",View north toward both segments of Hurricane Fault and basalt-filled old Whitmore Canyon.,3/11/1991,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,8.59482N","113,12.6582W"
CI78.jpg,"igneous rocks, Central Grand Canyon",Aerial view north toward new and old Whitmore Canyon.,4/20/1976,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.19692N","113,12.4929W"
CI79.jpg,"igneous rocks, Central Grand Canyon",Aerial view northeast toward basalt dike on west side of Whitmore Canyon.,11/18/1972,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.51954N","113,12.83292W"
CI80.jpg,"igneous rocks, Central Grand Canyon",Aerial view north toward Hurricane Fault and basalt-filled old Whitmore Canyon and new Whitmore Canyon on left side of photo.,3/16/1982,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,9.60876N","113,12.37938W"
CI81.jpg,"igneous rocks, Central Grand Canyon",View southwest toward Whitmore Volcano in lower Whitmore Canyon.,10/21/1994,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.91952N","113,13.6698W"
CI82.jpg,"igneous rocks, Central Grand Canyon",View southwest toward Whitmore Volcano in lower Whitmore Canyon.,10/21/1994,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.91952N","113,13.6698W"
CI83.jpg,"igneous rocks, Central Grand Canyon","The eroding east side of Whitmore Volcano, Whitmore Wash, lower Whitmore Canyon. ",4/22/1999,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.99626N","113,13.53672W"
CI84.jpg,"igneous rocks, Central Grand Canyon","Basalt boulders in cinder deposits on east side of Whitmore Volcano, Whitmore Wash, lower Whitmore Canyon.",4/22/1999,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.99626N","113,13.53672W"
CI85.jpg,"igneous rocks, Central Grand Canyon","View northeast toward basalt cascade over Esplanade Sandstone, east side of lower Whitmore Canyon.",10/21/1994,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,10.87998N","113,12.18972W"
CI86.jpg,"igneous rocks, Central Grand Canyon","View northeast toward dikes east of Paws Pocket, east rim of Whitmore Canyon.",10/5/1994,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,12.47814N","113,12.25038W"
CI87.jpg,"igneous rocks, Central Grand Canyon","View southeast from road down Whitmore Canyon towards Paws Pocket, east side of Whitmore Canyon.",4/21/1999,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,13.10988N","113,12.37098W"
CI88.jpg,"igneous rocks, Central Grand Canyon","View northwest from Mount Logan viewpoint toward basalt dike in lower red member and Shnabkaib Member of Moenkopi Formation, Hells Hole, upper Whitmore Canyon.",7/15/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.71046N","113,13.32024W"
CI89.jpg,"igneous rocks, Central Grand Canyon","View northwest from Mount Logan viewpoint toward basalt dike in lower red member and Shnabkaib Member of Moenkopi Formation, Hells Hole, upper Whitmore Canyon.",7/15/1996,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.71046N","113,13.32024W"
CI90.jpg,"igneous rocks, Central Grand Canyon","Aerial view of northwest trending basalt dike in Watahomigi Formation, a half mile east of and above river mile 89.0.",3/19/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,7.97064N","113,11.34216W"
CL01.jpg,"landslides and rockfalls, Central Grand Canyon","View downriver toward landslide in travertine, south side of river mile 116.2.",9/5/1969,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,12.00594N","112,25.95174W"
CL02.jpg,"landslides and rockfalls, Central Grand Canyon","View northeast from Esplanade Sandstone toward Fossil Canyon landslide, west side of Fossil Canyon.",12/16/1974,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.43516N","112,32.53104W"
CL03.jpg,"landslides and rockfalls, Central Grand Canyon","View west toward Fossil Canyon landside, west side of Fossil Canyon below Redwall Limestone.",12/17/1974,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.23524N","112,32.2593W"
CL04.jpg,"landslides and rockfalls, Central Grand Canyon",View north from Redwall Limestone rim of Specter Canyon toward Surprise Valley Landslide.,9/24/1985,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,20.59296N","112,27.96318W"
CL05.jpg,"landslides and rockfalls, Central Grand Canyon",Aerial view northwest toward Surprise Valley Landslide from over river mile 134.0.,12/1/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,21.9258N","112,28.22034W"
CL06.jpg,"landslides and rockfalls, Central Grand Canyon",View northwest and downriver toward Surprise Valley Landslide that slide into older Colorado River channel on north side of river mile 135.5.,9/7/1968,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,22.73352N","112,29.16108W"
CL07.jpg,"landslides and rockfalls, Central Grand Canyon","Aerial view west from Tapeats Creek canyon toward Surprise Valley Landslide, just west of Thunder Spring.",12/1/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.73768N","112,27.65808W"
CL08.jpg,"landslides and rockfalls, Central Grand Canyon",Aerial view northwest toward Thunder Spring and east side of Surprise Valley Landslide.,12/1/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.73768N","112,27.65808W"
CL09.jpg,"landslides and rockfalls, Central Grand Canyon","Aerial view north toward eastern edge of Surprise Valley Landslide, west side of Tapeats Creek and south of Thunder Spring.",12/1/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.46744N","112,27.80076W"
CL10.jpg,"landslides and rockfalls, Central Grand Canyon",Aerial view northeast toward Redwall Limestone blocks that slid into Surprise Valley Landslide.,12/1/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,24.12702N","112,28.44936W"
CL11.jpg,"landslides and rockfalls, Central Grand Canyon",View northwest from Thunder River trail at Redwall Limestone blocks in Surprise Valley Landslide.,6/4/1965,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,24.12702N","112,28.44936W"
CL12.jpg,"landslides and rockfalls, Central Grand Canyon",View south into Surprise Valley Landslide from Thunder River trail.,9/21/1973,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,24.47172N","112,28.4757W"
CL13.jpg,"landslides and rockfalls, Central Grand Canyon",View southwest toward deer valley landslide on south side of river mile 137.5.,9/25/1973,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.3493N","112,30.44286W"
CL14.jpg,"landslides and rockfalls, Central Grand Canyon",View upriver toward deer valley landslide on north side of river mile 137.8.,6/12/1971,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.46828N","112,30.85554W"
CL15.jpg,"landslides and rockfalls, Central Grand Canyon",View upriver toward deer valley landslide on north side of river mile 137.6.,6/25/1975,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.5311N","112,31.27842W"
CL16.jpg,"landslides and rockfalls, Central Grand Canyon","Aerial view west toward dry lake on deer valley landslide, west of Deer Creek, north of river mile 137.4.",12/1/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.82156N","112,30.72702W"
CL17.jpg,"landslides and rockfalls, Central Grand Canyon","View west toward dry lake on deer valley landslide, west of Deer Creek and north of river mile 137.4.",11/28/1970,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,23.82156N","112,30.72702W"
CL18.jpg,"landslides and rockfalls, Central Grand Canyon","View upriver at rotated landslide block of Muav Limestone, about river mile 161.2.",6/24/1976,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.3277N","112,48.79956W"
CL19.jpg,"landslides and rockfalls, Central Grand Canyon","Leaning slab of Muav Limestone, north side of river mile 161.3.",6/24/1976,Central Grand Canyon,Arizona,USA,public domain,George Billingsley,public domain,"George Billingsley, U.S. Geological Survey","36,17.33952N","112,48.86334W"
