File Name,Geology (tag),Region (tag),Place (tags),Theme (tag),Title (SB item name),Summary,Publication date,Acquisition Date,Rights,Origin,Point of contact,Metadata contact,Publisher,Distributor,Onlink,NorthBC,SouthBC,WestBC,EastBC
ES101.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward Malgosa Canyon and Kwagunt Canyon deltas from Cape Solitude,View north toward Malgosa Canyon and Kwagunt Canyon deltas from Cape Solitude.,2017,1970-11-03,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.18107533,36.18107533,-111.8008701,-111.8008701
ES102.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View east and upriver into Little Colorado River canyon from Cape Solitude,View east and upriver into Little Colorado River canyon from Cape Solitude.,2017,1970-11-03,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.18107533,36.18107533,-111.8008701,-111.8008701
ES103.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward brown travertine cap rock over green Bright Angel Shale,"View north toward brown travertine cap rock over green Bright Angel Shale, north side of Little Colorado River, about 1 mile upriver from Little Colorado and Colorado River confluence.",2017,1970-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.1915862,36.1915862,-111.7815357,-111.7815357
ES104.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast and upriver of Little Colorado River toward new travertine cementation of boulders in river,"View northeast and upriver of Little Colorado River toward new travertine cementation of boulders in river, and Redwall Limestone (shear wall) contact with underlying Temple Butte Formation (purple brown ledges), north side of river about 1 mile downstream of Salt Trail Canyon.",2017,1972-04-22,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.19053883,36.19053883,-111.7234582,-111.7234582
ES105.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View south down Salt Trail Canyon,View south down Salt Trail Canyon.,2017,1972-04-22,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.21163188,36.21163188,-111.700249,-111.700249
ES106.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward cross-bedded Coconino Sandstone,"View north toward cross-bedded Coconino Sandstone, north wall of Big Canyon, approximate location.",2017,1973-01-05,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.14718746,36.14718746,-111.6324266,-111.6324266
ES107.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast and upstream toward abandoned meander bends in Big Canyon,"View northeast and upstream toward abandoned meander bends in Big Canyon, Permian rocks.",2017,1973-02-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.12993884,36.12993884,-111.6057434,-111.6057434
ES108.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north into Little Colorado River canyon from east rim,"View north into Little Colorado River canyon from east rim, about 7 to 8 miles east of confluence with Colorado River.",2017,1980-04-18,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.15328192,36.15328192,-111.6970399,-111.6970399
ES109.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north and downriver toward Redwall Limestone narrows of Little Colorado River canyon,"View north and downriver toward Redwall Limestone narrows of Little Colorado River canyon, about 10 miles east of Colorado River confluence.",2017,1970-01-26,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.14162256,36.14162256,-111.7081211,-111.7081211
ES110.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward Salt Trail Canyon from top of Blue Springs Trail,"View north toward Salt Trail Canyon from top of Blue Springs Trail, east side of Little Colorado River canyon.",2017,1970-05-02,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.12401405,36.12401405,-111.700438,-111.700438
ES111.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest toward west rim of Little Colorado River canyon from east rim,"View southwest toward west rim of Little Colorado River canyon from east rim, Cedar Mountain on skyline.",2017,1980-04-18,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.09799289,36.09799289,-111.6791021,-111.6791021
ES112.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest toward Gold Hill from south side of Straight Canyon,View northwest toward Gold Hill from south side of Straight Canyon.,2017,1975-11-28,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.08936416,36.08936416,-111.7131073,-111.7131073
ES113.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward Gold Hill and Little Colorado River canyon,"Aerial view north toward Gold Hill and Little Colorado River canyon, between Grand Canyon and Little Colorado River canyon. Moenkopi Formation (red) capped by Shinarump Member of Chinle Formation.",2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.11107291,36.11107291,-111.7417933,-111.7417933
ES114.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest and downriver toward north wall of Little Colorado River canyon,"View northwest and downriver toward north wall of Little Colorado River canyon, about 1 mile downstream of Horse Trail canyon.",2017,1975-11-29,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.08711211,36.08711211,-111.6727179,-111.6727179
ES115.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west and downstream in Little Colorado River canyon from Horse Trail canyon,"View west and downstream in Little Colorado River canyon from Horse Trail canyon, Esplanade Sandstone level, north side of river.",2017,1973-09-15,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.08056383,36.08056383,-111.6610805,-111.6610805
ES116.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View south into Horse Trail canyon toward abandoned meander loop of Horse Trail canyon,"View south into Horse Trail canyon toward abandoned meander loop of Horse Trail canyon, north side of Little Colorado River canyon.",2017,1973-09-15,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.08597449,36.08597449,-111.6589628,-111.6589628
ES117.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest toward Gold Hill (red) from Paiute trail area,"View northwest toward Gold Hill (red) from Paiute trail area, just west of Little Colorado River canyon at white sandstone of Harrisburg Member of Kaibab Formation.",2017,1975-11-28,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.07047692,36.07047692,-111.6738234,-111.6738234
ES118.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west toward west wall of Little Colorado River canyon from south rim,"View west toward west wall of Little Colorado River canyon from south rim, just downstream of Hellhole Bend.",2017,2003-10-23,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.96820151,36.96820151,-111.6775415,-111.6775415
ES119.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest through joint fractures in Kaibab and Toroweap Formations of Hellhole Bend,"View northwest through joint fractures in Kaibab and Toroweap Formations of Hellhole Bend, Little Colorado River canyon.",2017,1979-11-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.94529122,36.94529122,-111.6616055,-111.6616055
ES120.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast toward Little Colorado River canyon from the East Kaibab Monocline,View northeast toward Little Colorado River canyon from the East Kaibab Monocline.,2017,1976-10-28,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.96996529,36.96996529,-111.7195584,-111.7195584
ES121.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north from State Route 64 toward Little Colorado River canyon,View north from State Route 64 toward Little Colorado River canyon.,2017,1980-07-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.93700701,36.93700701,-111.6719751,-111.6719751
ES122.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west toward foot bridge over Coconino Sandstone narrows of Coconino Dam Site,"View west toward foot bridge over Coconino Sandstone narrows of Coconino Dam Site, near beginning of Little Colorado River canyon about 9 miles west of Cameron, Arizona.",2017,1970-01-24,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.92691153,36.92691153,-111.5286037,-111.5286037
ES123.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west at foot bridge over Coconino Sandstone narrows from top of Coconino Sandstone,"View west at foot bridge over Coconino Sandstone narrows from top of Coconino Sandstone, Coconino Dam site, Little Colorado River canyon.",2017,1970-01-24,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.92691153,36.92691153,-111.5286037,-111.5286037
ES124.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west and downriver toward Little Colorado River from Hopi Trail Canyon on north side of river,"View west and downriver toward Little Colorado River from Hopi Trail Canyon on north side of river, Permian Kaibab Formation (tan) overlain by Triassic Moenkopi Formation (red).",2017,1984-02-23,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.92298467,36.92298467,-111.5015125,-111.5015125
ES125.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Cedar Mountain (red),"Aerial view northwest toward Cedar Mountain (red), east of Desert View Point, eastern edge of Grand Canyon. Moenkopi Formation capped by Shinarump Member of Chinle Formation.",2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.05218775,36.05218775,-111.7696614,-111.7696614
ES126.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view west toward Surprise Canyon Formation (dark red) overlying cliff of Redwall Limestone at northwest end of Temple Butte,"Aerial view west toward Surprise Canyon Formation (dark red) overlying cliff of Redwall Limestone at northwest end of Temple Butte, west of river mile 63.0.",2017,1980-04-18,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.17772266,36.17772266,-111.8319486,-111.8319486
ES127.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest and upriver from Beamer Trail toward river narrows of Tapeats Sandstone,"View northwest and upriver from Beamer Trail toward river narrows of Tapeats Sandstone, from east side of river mile 64.1.",2017,1970-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.16247895,36.16247895,-111.8092478,-111.8092478
ES128.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View south toward Desert View tower (small dot) on south rim of eastern Grand Canyon,"View south toward Desert View tower (small dot) on south rim of eastern Grand Canyon, from river mile 66.0.",2017,1974-07-09,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.15105266,36.15105266,-111.8158418,-111.8158418
ES129.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast toward Palisades of the Desert,"View northeast toward Palisades of the Desert, east wall of Grand Canyon from near Palisades Creek, river mile 66.0.",2017,1991-07-16,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.13826849,36.13826849,-111.8174336,-111.8174336
ES130.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Chuar Lava Hill (black) on north side of Lava Canyon,"Aerial view northwest toward Chuar Lava Hill (black) on north side of Lava Canyon, and Lava Butte (red Dox Formation capped by Cardenas Basalt), south side of Lava Canyon, and Lava Canyon Rapids, river mile 66.0.",2017,1980-05-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.14411395,36.14411395,-111.8258339,-111.8258339
ES131.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Salt casts in siltstone of Escalante Creek Member of Dox Formation,"Salt casts in siltstone of Escalante Creek Member of Dox Formation, Lava Canyon, a half mile west of river mile 66.0.",2017,1989-07-25,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.14128119,36.14128119,-111.825013,-111.825013
ES132.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north up Carbon Creek toward south end of Chuar Syncline,"View north up Carbon Creek toward south end of Chuar Syncline, Jupiter (lower) and Carbon Canyon (upper) Members of Galeros Formation, 1 mile west of river mile 66.0.",2017,1989-07-25,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.14482461,36.14482461,-111.8313383,-111.8313383
ES133.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west up Carbon Creek toward south end of Chuar Syncline,"View west up Carbon Creek toward south end of Chuar Syncline, Jupiter (red) and Carbon Canyon (yellowish) Members of Galeros Formation, 1 mile west of river mile 66.0.",2017,1989-07-25,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.14482461,36.14482461,-111.8313383,-111.8313383
ES134.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Jupiter (red) and Carbon Canyon (yellowish) Members of Galeros Formation,"Aerial view northwest toward Jupiter (red) and Carbon Canyon (yellowish) Members of Galeros Formation, south end of Chuar Syncline between west and east forks of Carbon Creek.",2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.14984471,36.14984471,-111.8348411,-111.8348411
ES135.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Carbon Canyon Member of Galeros Formation,"Aerial view northwest toward Carbon Canyon Member of Galeros Formation, north side of Carbon Creek.",2017,1980-04-18,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.16741048,36.16741048,-111.8584043,-111.8584043
ES136.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest toward miners cabin and downriver from McCormick Mine,"View southwest toward miners cabin and downriver from McCormick Mine, Palisades Creek delta, east side of river mile 66.0.",2017,1975-06-23,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.13663684,36.13663684,-111.8148826,-111.8148826
ES137.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward Palisades of the Desert cliffs of eastern Grand Canyon,View north toward Palisades of the Desert cliffs of eastern Grand Canyon from river mile 67.2.,2017,1973-05-28,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.12177412,36.12177412,-111.8243912,-111.8243912
ES138.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View south toward Desert View Tower,"View south toward Desert View Tower, south rim, from river mile 67.7.",2017,1973-04-16,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.11605938,36.11605938,-111.8285253,-111.8285253
ES139.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View east toward Cedar Mountain from Desert View,"View east toward Cedar Mountain from Desert View, south rim.",2017,1973-01-20,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.04407408,36.04407408,-111.8258038,-111.8258038
ES140.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north from Redwall Limestone rim near Tanner Trail toward red Dox Formation,"View north from Redwall Limestone rim near Tanner Trail toward red Dox Formation, black Cardenas Basalt, and light tan Nankoweap Formation in Basalt Canyon, north of river mile 70.1.",2017,1974-02-22,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.06627099,36.06627099,-111.8348559,-111.8348559
ES141.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward slope of Precambrian Tanner (lower) and Jupiter (upper) Members of Nankoweap Formation,"Aerial view north toward slope of Precambrian Tanner (lower) and Jupiter (upper) Members of Nankoweap Formation, below Cambrian cliff of Tapeats Sandstone, Basalt Canyon, 2 miles north of river mile 70.1.",2017,1980-11-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.11813758,36.11813758,-111.846722,-111.846722
ES142.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward Precambrian rocks,"Aerial view north toward Precambrian rocks, Ochoa Point Member of Dox Formation (lower red), Cardenas Basalt (black), Nankoweap Formation (purplish ledges), Tanner Member of Galeros Formation (small slope), capped by cliff of Cambrian Tapeats Sandstone of Ochoa Point, west side of Basalt Canyon, north of river mile 70.8.",2017,1980-03-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.10522728,36.10522728,-111.8585038,-111.8585038
ES143.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Lizard Dike (basalt) cutting through Solomon Temple Member (lower red),"Aerial view northwest toward Lizard Dike (basalt) cutting through Solomon Temple Member (lower red), Comanche Point Member (red and white), and Ochoa Point Member (upper red) of Dox Formation below Cardenas Basalt (black), from above river mile 71.7.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.09415345,36.09415345,-111.8690944,-111.8690944
ES144.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest from small butte between Escalante and Cardenas Butte,"View northwest from small butte between Escalante and Cardenas Butte, south side of Grand Canyon, toward Dox Formation (red) and Cardenas Basalt (black) of Unkar Creek area, north of river mile 73.0.",2017,1968-11-09,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.05693496,36.05693496,-111.8449975,-111.8449975
ES145.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view west toward red Solomon Temple Member and lighter red Comanche Point Member of Dox Formation at Unkar Creek Delta,"Aerial view west toward red Solomon Temple Member and lighter red Comanche Point Member of Dox Formation at Unkar Creek Delta, just upstream of river mile 72.0 (island in river).",2017,1981-10-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.07543467,36.07543467,-111.8764834,-111.8764834
ES146.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northeast toward Cape Final,"Aerial view northeast toward Cape Final, north rim, from upper Unkar Creek canyon area, Cambrian rock slope at bottom to Permian cliff at top, (approximate location).",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.13144703,36.13144703,-111.9230283,-111.9230283
ES147.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southeast toward Freya Castle (right side of photo) and Unkar Creek canyon from Cape Royal viewpoint,"View southeast toward Freya Castle (right side of photo) and Unkar Creek canyon from Cape Royal viewpoint, north rim.",2017,1979-10-06,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.1115874,36.1115874,-111.9369763,-111.9369763
ES148.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View south toward northwest side of Vishnu Temple from Cape Royal viewpoint,"View south toward northwest side of Vishnu Temple from Cape Royal viewpoint, San Francisco Peaks Volcano in skyline, about 80 miles south of Grand Canyon.",2017,1979-10-06,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.08995212,36.08995212,-111.9358401,-111.9358401
ES149.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest and downriver from river mile 73.6 toward Solomon Temple Member (upper slope) and Escalante Creek Member (lower cliff) of Dox Formation,View southwest and downriver from river mile 73.6 toward Solomon Temple Member (upper slope) and Escalante Creek Member (lower cliff) of Dox Formation.,2017,1968-09-04,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.07251498,36.07251498,-111.8740783,-111.8740783
ES150.jpg,sedimentary rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest and downriver toward Shinumo Sandstone cliffs of Papago Canyon,"View southwest and downriver toward Shinumo Sandstone cliffs of Papago Canyon, and Zuni Point on south rim from river mile 75.0.",2017,1971-04-22,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.06199795,36.06199795,-111.8937078,-111.8937078
